,rank,name,channel_name,office,official,dimention,voice,fans,video_count,duration,like_count,dislike_count,comment_count,islive,tag_count,view_count_per_video,video_publish_delta,Youtube_days,follow,follower,favourites,tweets_count,mentioned,retweeted,text_len,mention_myself,mention_vtuber,delta_tweet_sec,TW_days,view_count
534,535,NaiA _planet,,,個人,二次元,女,1071.0,12.0,364.6666667,124.5,0.25,28.25,0.0,1.75,837.25,8.550609217,113.1325455,2202.0,2361.0,6411.0,1629.0,0.475,0.0,54.61,0.0,0.03,10395.0603,145.19498380000005,10063.0
535,536,Channel.ヘル,,,個人,二次元,男,1077.0,50.0,3859.4,38.44,3.24,3.24,0.7,5.32,391.06,2.360965845,401.1442701,625.0,2091.0,5781.0,9264.0,0.785,0.0,47.265,0.02,0.565,1068.125628,131.6981898,19587.0
536,537,姫宮縷愛,,,個人,三次元,女,1067.0,23.0,844.7826087000002,50.47826087,0.3913043478,20.13043478,0.2173913043,2.043478261,658.4347826000002,7.65096854,198.2883326,159.0,2189.0,6349.0,4960.0,0.51,0.0,55.85,0.0,0.135,6903.763819,198.3872292,15158.0
537,538,Luke A Head,Anchor Heads,,個人,三次元,男,1065.0,7.0,989.0,68.85714286,0.2857142857,16.85714286,0.2857142857,6.714285714,488.14285710000007,20.67672261,139.2829159,,,,,,,,,,,,3422.0
538,539,ドット絵Vtuberヒヤ.のお部屋,,,個人,二次元,女,1072.0,97.0,7523.387755,15.63265306,1.163265306,3.469387755,0.8163265306,2.244897959,177.0,0.9454207658,146.2187724,2701.0,2682.0,13090.0,13899.0,0.755,0.0,42.975,0.04,0.445,947.8140704,146.2985486,21010.0
539,540,一ノ瀬 彩【公式】 秘密結社のせ民 【絶対に検索してはいけないワード】,,,,,,1057.0,265.0,2028.02,7.857142857,0.14285714289999998,14.3,0.14,29.82,392.6,8.137877457,1239.611677,335.0,871.0,25833.0,14746.0,0.69,0.0,75.615,0.125,0.0,2752.899497,1249.832137,550568.0
540,541,刃物さん,,,,,,1047.0,14.0,963.2857143,1.307692308,0.0,4.928571429,0.0,3.571428571,11256.78571,91.15705484,1691.3142239999993,,,,,,,,,,,,157595.0
541,542,まいわチャンネル,,,,,,1101.0,48.0,539.7708332999998,21.375,1.145833333,49.41666667,0.0,10.22916667,376.4375,3.528235816,458.6065386,6443.0,7262.0,48757.0,4518.0,0.795,0.0,43.72,0.0,0.0,28654.77387,3297.5996600000008,18087.0
542,543,メエの宇宙遭難日記,,,個人,二次元,女,1050.0,18.0,808.5,105.8333333,0.1111111111,17.05555556,0.05555555556,6.333333333,990.5,4.861300381,95.214571,1976.0,1711.0,1107.0,1421.0,0.815,0.0,62.195,0.01,0.065,8585.437186,97.2418241,17835.0
543,544,隻翼フィナ,Stage! Fina's Wing,,,,,1357.0,3.0,193.3333333,461.33333330000005,7.666666667,88.33333333,0.0,6.666666667,5330.666667,4.957644676,34.67473304,61.0,1712.0,314.0,177.0,0.6892655367,0.0,67.28248588,0.03389830508,0.05649717514,7484.022727,26.33763428,15923.0
544,545,Vtuber News報道局,,,個人,二次元,機械,1056.0,80.0,224.16,59.88,0.24,6.18,0.0,3.82,378.84,1.142857143,324.5925803,101.0,388.0,5.0,388.0,0.84,0.0,91.515,0.0,0.365,24764.80905,116.0103889,40609.0
545,546,凪のお社,,,個人,二次元,女,1049.0,24.0,3350.625,60.83333333,0.375,10.375,0.5,6.583333333,694.4166667000002,5.139567733,186.1839344,474.0,1087.0,5757.0,2980.0,0.885,0.0,44.13,0.02,0.07,2184.673367000001,185.245632,16685.0
546,547,七那,,,,,,1034.0,369.0,12318.0,2.93877551,1.448979592,0.02040816327,1.0,5.0,262.2040816,0.7324739583,410.1984483,,,,,,,,,,,,434867.0
547,548,ソティス,SOTHIS Under the Moon Light,,企業,三次元,女,1033.0,9.0,938.1111111,117.2222222,0.8888888889,17.55555556,0.0,1.222222222,1425.222222,11.51286169,134.40573999999998,,,,,,,,,,,,12842.0
548,549,たこいかチャンネル,,,個人,三次元,男,1038.0,10.0,1484.1,166.9,2.6,29.1,0.3,3.0,1329.4,5.660559414,54.563946,617.0,1389.0,1148.0,793.0,0.69,0.0,62.36,0.025,0.235,9358.447236,60.50851391,13300.0
549,550,Atelier Berettia -赤ベレーのアトリエ-,,,個人,二次元,機械,1034.0,7.0,2840.285714,55.14285714,0.14285714289999998,8.142857142999999,0.4285714286,9.428571429,997.4285714,5.374619985,568.1293511,70.0,61.0,173.0,274.0,0.185,0.0,47.56,0.0,0.005,401418.2161,1130.452241,6989.0
550,551,Vtuberソルト,,,個人,二次元,男,,,,,,,,,,,,234.0,351.0,51.0,33.0,0.3333333333,0.0,52.66666667,0.06060606061000001,0.1515151515,142501.9375,160.5993009,
551,552,藍兎らび -Aoto Rabi-,,,,,,1024.0,7.0,272.0,141.1428571,8.857142857000001,25.57142857,0.0,3.142857143,4164.714286,7.49732446,134.3996404,1178.0,1626.0,1661.0,385.0,0.595959596,0.0,63.79797979999999,0.0101010101,0.1313131313,37043.5533,135.3784445,29158.0
552,553,びきたん,,,個人,三次元,,1019.0,34.0,813.8235294,91.32352941,1.558823529,40.79411765,0.1176470588,8.617647059,1264.411765,4.211489198,143.23957099999996,677.0,1187.0,3420.0,2628.0,0.825,0.0,43.475,0.035,0.52,7691.351759,134.2036991,43007.0
553,554,城星譲友&VICチャンネル,,,個人,三次元,男,1026.0,13.0,3485.615385,47.84615385,0.07692307692000001,7.076923077000001,0.4615384615,3.076923077,598.6153846,8.20904321,217.6781821,940.0,1906.0,1324.0,3192.0,0.825,0.0,55.83,0.015,0.555,3590.693467,105.5554584,7930.0
554,555,ITALY 【カフェ系バーチャルYouTuber】路地裏カフェ,,,個人,二次元,男,1007.0,3.0,212.3333333,53.0,0.3333333333,14.66666667,0.0,7.0,546.6666667000002,23.53231481,433.7469321,296.0,605.0,1138.0,672.0,0.6767676768,0.0,76.15151515,0.0050505050510000005,0.1262626263,9299.0,100.4760834,1638.0
555,556,Ch隣ノ隣,,,個人,二次元,男,1008.0,52.0,6053.62,23.76,0.14,1.98,0.86,1.22,257.6,2.460945767,149.233402,1717.0,2699.0,26856.0,25396.0,0.79,0.0,46.44,0.005,0.54,901.4070352,181.2773218,14638.0
556,557,ぷりもう《 irohiza 》,,,,,,1002.0,196.0,360.98,15.18,0.32,18.94,0.02,14.66,457.88,3.775511858,1335.198078,32.0,442.0,6621.0,14106.0,0.265,0.0,65.34,0.0,0.0,13130.86432,1063.515181,303572.0
557,558,cerita tessa(海外),cerita tessa,,,,,1031.0,22.0,108.9545455,75.81818182,1.136363636,46.22727273,0.0,11.68181818,903.0,6.496304012,138.8053465,,,,,,,,,,,,19870.0
558,559,よくばりチャンネルvtuber,,,,,,1008.0,35.0,945.8285714,99.25714286,6.0571428570000005,29.05714286,0.0,31.05714286,11416.48571,3.93601988,149.1031705,136.0,103.0,201.0,260.0,0.795,0.0,96.26,0.0,0.21,58303.76382000001,147.4124954,399501.0
559,560,motiko. ʚ8ɞ,,,,,,993.0,17.0,5550.705882,43.35294118,2.352941176,4.4117647060000005,0.4705882353,2.058823529,1535.882353,17.60135127,1849.081758,3707.0,3784.0,3252.0,20467.0,0.5929648241,0.0,42.88944724,0.02010050251,0.01507537688,5818.621212,1210.757958,26113.0
560,561,Anclara Channel in dream forest,,,個人,三次元,機械,978.0,8.0,507.125,117.75,0.5,41.125,0.0,6.625,1020.625,11.20740575,310.3241543000001,345.0,1557.0,1510.0,1160.0,0.655,0.0,49.67,0.005,0.14,35503.1005,160.5694051,8173.0
561,562,ニコメド広報部出張所,,,個人,二次元,男,979.0,14.0,947.5,103.8571429,0.6428571429,26.57142857,0.07142857142999999,2.428571429,1615.714286,8.305386396,3078.64118,146.0,498.0,189.0,2148.0,0.09,0.0,41.365,0.01,0.0,4949.452261,156.9685834,22617.0
562,563,みなみのみこと,,,,,,977.0,42.0,1561.5,46.5952381,0.1904761905,19.54761905,0.3571428571,3.833333333,323.7380952000001,3.167912432,428.1260756,309.0,1270.0,1952.0,3903.0,0.78,0.0,48.935,0.0,0.27,6319.1005030000015,136.4156551,13625.0
563,564,酒呑みみこ,,,個人,二次元,女,988.0,10.0,594.8,71.8,0.8,18.1,0.0,1.1,728.9,8.5625,95.458946,127.0,1562.0,898.0,7589.0,0.785,0.0,46.935,0.005,0.135,1451.261307,96.83965975,7293.0
564,565,サムラートバーチャル死んだ目したインド人youtuber,,,個人,二次元,男,978.0,2.0,439.0,73.0,4.0,21.5,0.0,1.0,919.5,2.364375,117.3140733,1687.0,3163.0,22914.0,15199.0,0.775,0.0,58.405,0.04,0.41,2525.61809,117.3874028,1842.0
565,566,望月ユウキ,,,個人,二次元,男,970.0,6.0,315.0,106.1666667,1.5,27.66666667,0.0,6.333333333,1233.0,11.32232176,92.94342517,550.0,2147.0,3527.0,2945.0,0.765,0.0,63.475,0.025,0.405,3897.477387,92.92858336,7403.0
566,567,実験動物ウルファ,,,個人,三次元,男,968.0,22.0,4422.045455,30.95454545,0.2727272727,1.772727273,0.7727272727,2.545454545,365.6363636,5.973952271,134.8549761,993.0,2685.0,3770.0,4680.0,0.665,0.0,52.43,0.02,0.31,6101.321608,1428.320285,8096.0
567,568,イヴリース,,,,,,962.0,4.0,69.0,287.0,0.0,0.25,0.0,9.75,2362.5,2.701832562,30.337117300000006,20.0,1575.0,5.0,34.0,0.029411764710000007,0.0,72.88235294,0.029411764710000007,0.0,33320.33333,38.38689354,9460.0
568,569,ななみちゃんねる,,,個人,二次元,女,965.0,15.0,315.2,48.93333333,0.2,13.26666667,0.0,5.333333333,712.6666667000002,8.433041501,145.62073999999996,1241.0,2046.0,5031.0,4899.0,0.755,0.0,30.53,0.0,0.275,4112.703518,144.54893059999995,10702.0
569,570,猟師Vtuberあいちゃん,,,,,,1021.0,11.0,680.4545455,134.81818180000002,0.8181818181999999,27.90909091,0.0,3.909090909,1058.090909,3.593460648,79.28281174,567.0,898.0,3339.0,2788.0,0.755,0.0,45.535,0.0,0.22,798.0502512999999,79.25072456,11637.0
570,571,竜乃ハナビ チャンネル,,,個人,二次元,男,958.0,37.0,5655.243243,20.0,1.027027027,0.5675675675999999,0.8918918919,1.351351351,218.6756757,2.797118699,104.9890617,838.0,1756.0,10495.0,8972.0,0.785,0.0,45.06,0.02,0.265,1150.452261,104.3170209,8120.0
571,572,双成いなりのおいなりちゃんねる,,,,,,1010.0,1.0,601.0,302.0,3.0,66.0,0.0,1.0,3148.0,,24.44902702,2075.0,2383.0,1071.0,1066.0,0.82,0.0,45.46,0.01,0.095,1347.301508,90.00705558,3123.0
572,573,大鳥スミレ/くえくえちゃんねる,,,個人,二次元,女,1148.0,45.0,477.8478261,56.15217391,0.1956521739,5.347826087,0.152173913,2.02173913,227.9130435,1.510031379,71.24839044,671.0,1894.0,1812.0,2051.0,0.88,0.0,54.41,0.03,0.275,2556.728643,71.23095604,10505.0
573,574,あくまのゴート,,,,,,979.0,27.0,3910.037037,65.33333333,0.03703703704,10.88888889,0.5555555556,7.481481481,557.9259258999998,2.995412215,84.38966359,1427.0,1348.0,3364.0,2757.0,0.74,0.0,68.59,0.01,0.4,3122.105528,84.37461345,15070.0
574,575,魔女っ子メメちゃんねる,,,個人,三次元,女,971.0,23.0,3015.434783,61.47826087,0.3913043478,11.26086957,0.4347826087,5.391304347999999,442.5652174,6.103370686,138.69398069999997,2190.0,2322.0,14629.0,12223.0,0.905,0.0,61.495,0.0,0.355,928.3316582999997,137.3878195,10208.0
575,576,てとら,,,個人,三次元,男,946.0,86.0,467.22,13.12,0.08,3.74,0.06,14.26,206.64,2.5184481290000003,189.6779043,507.0,677.0,554.0,2961.0,0.18,0.0,42.35,0.01,0.005,2619.080402,189.5715347,37823.0
576,577,ゲヱム道館 (Gamedokan),,,個人,三次元,男,950.0,208.0,1295.0,2.76,0.14,0.4,0.0,13.42,79.02,0.9999997638,1256.503715,,,,,,,,,,,,117928.0
577,578,ぱた子🐦/VTuber,,,,,,,,,,,,,,,,,12.0,30.0,0.0,9.0,0.1111111111,0.0,78.66666667,0.0,0.1111111111,65863.0,129.4930394,
578,579,魔界四天王ださお,,,個人,三次元,男,924.0,39.0,1450.410256,128.20512820000002,0.5897435897,13.61538462,0.5384615385,1.076923077,750.2564103,3.654075292,144.1756011,6.0,824.0,24.0,342.0,0.425,0.0,69.545,0.005,0.06,30165.55779,144.1743935,29269.0
579,580,Kototama Channel,,,個人,二次元,,951.0,22.0,3145.136364,43.40909091,0.4090909091,8.0,0.5,1.818181818,451.6363636,3.212590388,79.60021915,925.0,2131.0,9322.0,5570.0,0.76,0.0,49.715,0.015,0.445,1029.678392,72.00903475,10020.0
580,581,二川ニコミ,,,個人,二次元,女,933.0,30.0,1251.9,52.63333333,0.03333333333,6.166666667,0.2333333333,1.4,432.73333330000014,4.332203464,138.29550849999998,73.0,1349.0,1455.0,3871.0,0.325,0.0,62.42,0.035,0.035,8228.552764,138.290007,12992.0
581,582,夢乃名菓の夢の中,,,個人,二次元,女,941.0,110.0,7005.26,20.78,0.32,0.36,0.9,6.9,181.52,1.016907833,198.7952307,2550.0,2341.0,12264.0,10175.0,0.75,0.0,54.8,0.005,0.24,1097.256281,198.76025,18229.0
582,583,ソフィちゃんねる,,,個人,二次元,女,929.0,11.0,3662.666667,60.91666667,0.5,14.58333333,0.4166666667,3.916666667,671.0,6.393474327000001,197.1106937,1286.0,1139.0,5189.0,4370.0,0.74,0.0,57.425,0.005,0.35,1880.768844,107.2393704,8067.0
583,584,タミネコチャンネル,,,個人,三次元,男,921.0,23.0,974.0434783,45.65217391,1.043478261,10.82608696,0.1739130435,2.086956522,1633.869565,2.500194129,1407.141492,699.0,2748.0,31295.0,90831.0,0.72,0.0,56.155,0.005,0.035,3472.140704,3232.399278000001,37609.0
584,585,VTuber黒影,,,個人,二次元,,913.0,41.0,5492.512195,21.34146341,0.4390243902000001,2.073170732,0.7804878048999999,4.902439024,415.6829268,3.57752691,1372.321643,2946.0,2461.0,20897.0,4310.0,0.835,0.0,69.435,0.0,0.58,4350.497487,148.9226574,17107.0
585,586,観田ムヴィ(Re:moview),,,個人,二次元,機械,915.0,15.0,381.6,17.46666667,0.3333333333,9.333333332999999,0.0,20.0,289.7333333,7.226188822999999,1335.655462,,,,,,,,,,,,4358.0
586,587,蘭茶三角,,,個人,二次元,女,954.0,30.0,307.7333333,37.5,0.9333333333,4.866666667,0.1333333333,2.3,723.3,3.347088522,109.3167585,,,,,,,,,,,,21690.0
587,588,エッグトマト教布教チャンネル,,,,,,986.0,309.0,536.72,12.54,0.7,9.7,0.0,10.98,219.0,0.3265313209,100.3062492,7.0,57.0,506.0,311.0,0.89,0.0,103.58,0.02,0.08,25123.43216,70.60467132,62338.0
588,589,バーチャルyoutuberキョウ,,,個人,三次元,男,902.0,11.0,1099.909091,18.4,24.2,28.0,0.09090909091,4.090909091,641.8181818,11.77779861,1701.467395,971.0,1281.0,2881.0,3256.0,0.44,0.0,35.09,0.005,0.12,37231.83417,1518.37334,7069.0
589,590,バーチャルスライムくん*SlimeGamingChannel,,,個人,二次元,男,909.0,32.0,1239.8125,26.34375,1.8125,5.9375,0.09375,1.5,3953.125,19.60476815,2996.438888,1614.0,3638.0,73527.0,38317.0,0.63,0.0,62.78,0.005,0.0,5446.728643,2292.499463,126510.0
590,591,カキ放映,,,個人,二次元,男,900.0,29.0,5473.413793,24.34482759,0.6896551724,3.620689655,0.7241379309999999,2.75862069,334.862069,3.750380291,146.893402,811.0,2907.0,17675.0,21388.0,0.78,0.0,33.195,0.01,0.61,1597.80402,146.8800533,9724.0
591,592,バーチャル県警本部,,,個人,二次元,女,906.0,1.0,61.0,349.0,1.0,117.0,0.0,8.0,3154.0,,120.2053233,1358.0,2598.0,10292.0,4987.0,0.95,0.0,44.175,0.0,0.255,4103.733668,120.2094514,3155.0
592,593,蒼月しずく/黒依ネコト,,,個人,二次元,男,903.0,3.0,140.66666669999998,89.66666667,0.0,22.0,0.0,4.333333333,639.3333332999998,31.00652778,136.1875108,315.0,1656.0,6567.0,3003.0,0.645,0.0,49.81,0.0,0.38,6277.60804,136.5601227,1919.0
593,594,むぎやちゃんねる,,,,,,899.0,48.0,3783.541667,29.33333333,0.6458333333,1.125,0.875,5.0,212.1458333,1.400593479,240.2442238,2040.0,2639.0,17043.0,10975.0,0.7474747475,0.0,48.03030303,0.0,0.5252525253,3425.6142130000007,2505.108329,10196.0
594,595,ABE_ザッハトルテ,,,,,,903.0,19.0,2132.7368420000007,69.68421053,0.2105263158,7.157894737,0.2631578947,10.21052632,771.1578947,7.761512346,162.1990733,1168.0,1397.0,6220.0,1956.0,0.405,0.0,65.0,0.005,0.23,6216.487437,161.62481019999996,14676.0
595,596,ブレスチャンネル,,,,,,899.0,516.0,7316.74,8.133333333,5.233333333,2.6,0.68,23.82,191.78,2.267532833,2472.152013,144.0,214.0,2580.0,4540.0,0.46,0.0,63.845,0.0,0.01,17716.09045,2713.404845,239183.0
596,597,アイリス,,,個人,二次元,女,932.0,2.0,258.5,182.0,4.5,30.0,0.0,1.0,3341.0,38.05978009,75.04954785,135.0,1709.0,1617.0,1704.0,0.8944723618000001,0.0,56.07035176,0.0,0.5125628140999999,7826.944444,73.27862965,6678.0
597,598,ウサギン【うさぎ系VTuber】,,,,,,899.0,119.0,716.46,28.9,0.62,19.46,0.06,29.5,589.66,4.370606104,412.2167816,939.0,1116.0,22085.0,15118.0,0.92,0.0,54.79,0.015,0.725,821.2261307,405.6974259,81891.0
598,599,ORSIS's Playground,,,,,,878.0,34.0,4694.264706,80.32352941,1.411764706,6.764705882,0.2647058824,3.411764706,4732.823529,5.901144781,196.0942585,1173.0,906.0,7148.0,3591.0,0.875,0.0,43.7,0.0,0.085,2901.924623,133.5904121,160896.0
599,600,陸婉瑩(リク・エンエイ),陸婉瑩 〜リク・エンエイ,WINKS,,,,960.0,2.0,241.0,134.0,1.0,44.5,0.0,6.5,1915.0,4.041631944,43.16021915,16.0,638.0,10.0,216.0,0.595,0.0,53.33,0.065,0.07,14832.54774,43.64667364,3810.0
600,601,《エブリビオン放送軍》レンガ塔男爵,,,個人,二次元,男,937.0,26.0,3144.961538,74.42307692,0.5,7.961538462,0.4230769231,4.653846154,688.7307692,4.724052778,120.3889229,,,,,,,,,,,,17948.0
601,602,_ Lewis,,,個人,二次元,男,879.0,10.0,4426.333333,46.11111111,0.6666666667,4.777777778,0.6666666667,1.333333333,526.3333333,9.403586516,76.3810872,360.0,1173.0,676.0,1992.0,0.66,0.0,37.875,0.01,0.335,3496.452261,77.11949771,4726.0
602,603,うっちゃん[配信],,,,,,879.0,289.0,7712.96,7.2,0.06,6.08,0.7,6.86,120.66,3.241001512,509.4962145,178.0,143.0,6118.0,2390.0,0.58,0.0,36.8,0.0,0.03,10138.62814,329.7471829,152421.0
603,604,ニルチちゃんねる,,,個人,二次元,男,871.0,41.0,5759.487805,32.0,0.3902439024,6.12195122,0.8536585366,1.243902439,333.4146341,2.731524884,139.3392238,1299.0,2199.0,30371.0,23082.0,0.96,0.0,46.81,0.005,0.45,7669.557789,139.35895369999997,13680.0
604,605,やひろのおへや,,,,,,902.0,7.0,3018.142857,113.8571429,0.4285714286,18.57142857,0.5714285714,2.0,1118.142857,4.680059799,45.27538118,152.0,1587.0,581.0,1570.0,0.86,0.0,53.445,0.0,0.235,2547.462312,47.19610651,7829.0
605,606,Keiro Channel,,,個人,三次元,男,874.0,63.0,3050.510204,24.6122449,0.306122449,0.4897959184,0.9183673469,5.530612245,215.5306122,1.4354349919999998,131.5805548,1006.0,1126.0,50.0,666.0,0.625,0.0,56.17,0.02,0.205,13945.72864,129.6385139,15903.0
606,607,バーチャルちゃんねるグミ,,,個人,二次元,男,866.0,66.0,8128.68,14.0,0.8,1.76,0.74,1.36,148.22,2.1757697940000003,168.0235988,1359.0,2637.0,7978.0,21485.0,0.88,0.0,52.345,0.01,0.255,642.8592965,168.01916210000005,12068.0
607,608,あけさとチャンネル-Akesato Vtuber Channel-,,,個人,二次元,女,877.0,20.0,182.4,54.85,0.25,7.5,0.0,8.0,717.85,4.146576511,94.61174692,,,,,,,,,,,,14361.0
608,609,バーチャルYouTuber決闘者あじみニキ,,,個人,三次元,男,867.0,23.0,2012.454545,8.363636364,4.272727273,6.5,0.13636363640000002,11.27272727,1154.9545449999996,30.82707011,1624.5006130000004,277.0,2062.0,1680.0,166479.0,0.7525252525,0.0,67.8989899,0.0050505050510000005,0.08585858586000003,135.6294416,1944.276222,26429.0
609,610,Channel海乃ナギサ,,,個人,二次元,女,868.0,12.0,1014.916667,78.75,0.5833333333,15.0,0.1666666667,3.25,886.75,9.440027357,132.2735988,17.0,1324.0,1936.0,1230.0,0.71,0.0,61.78,0.0,0.295,12491.42714,132.2658172,10654.0
610,611,フォルテ,,,個人,二次元,男,873.0,10.0,654.0,81.3,1.1,11.5,0.2,20.4,805.2,13.659366,136.26089040000002,884.0,2004.0,12349.0,12440.0,0.805,0.0,36.07,0.0,0.515,2404.864322,136.2456435,8051.0
611,612,電脳餅もちお⁄玩具系Vtuber,,,個人,二次元,男,877.0,40.0,4427.35,22.425,2.525,5.15,0.775,3.425,1927.875,3.5339280630000003,142.9598488,714.0,1528.0,6978.0,10635.0,0.74,0.0,72.79,0.0,0.32,1011.090452,143.03873380000005,77111.0
612,613,LiuChannel,,,個人,二次元,機械,867.0,22.0,13656.40909,32.27272727,0.2727272727,1.409090909,0.9545454545,19.59090909,495.0,6.105107474,147.5227539,282.0,1732.0,3967.0,2790.0,0.785,0.0,54.565,0.01,0.455,20925.99497,147.5193125,10894.0
613,614,ももちもものばーちゃる忍者ちゃんねる,,,,,,953.0,25.0,6920.137931,38.20689655,0.2413793103,10.5862069,0.4137931034,3.827586207,376.8275862,2.742366898,88.03198998,242.0,1865.0,7906.0,14508.0,0.9,0.0,50.56,0.02,0.205,449.839196,92.00660419,10929.0
614,615,Misaki Navi水先ナビ,,,,,,,,,,,,,,,,,3.0,1735.0,18.0,37.0,0.6756756757,0.0,101.9189189,0.08108108107999999,0.02702702703,27327.97222,56.78368752,
615,616,【バーチャルカフェ店主】時芳透子,,,個人,二次元,女,862.0,2.0,198.0,145.0,2.5,33.0,0.0,2.0,1346.5,58.00386574,79.52102933,116.0,1823.0,25120.0,13411.0,0.57,0.0,46.615,0.01,0.325,605.9798995,120.7020903,2692.0
616,617,せつなさみだれうち,,,個人,二次元,女,869.0,192.0,6979.9,11.12,0.36,0.8,0.78,4.5,143.12,1.420315571,858.2803002,,,,,,,,,,,,50762.0
617,618,KINGREGION,,,個人,三次元,,848.0,75.0,6599.98,7.34,0.16,1.62,0.62,5.32,834.3,31.07629889,2654.568321,120.0,70.0,114.0,1271.0,0.36,0.0,59.355,0.0,0.1,48831.69347,1921.682958,1211879.0
618,619,グレイ・フォックス,,,,,,845.0,8.0,3237.0,49.88888889,0.7777777778,4.555555556,0.7777777778,6.222222222,506.4444444,12.45444444,108.3303465,210.0,1000.0,1317.0,4315.0,0.7638190954999999,0.0,65.89949749,0.02010050251,0.1155778894,2386.681818,118.6033403,4574.0
619,620,阿古江レイスケ,,,個人,二次元,男,876.0,11.0,276.7272727,75.81818182,0.1818181818,22.36363636,0.0,1.0,635.1818182,5.8806122689999984,73.10538118,428.0,2013.0,264.0,2527.0,0.67,0.0,62.185,0.03,0.45,4423.623116,73.12065512,6987.0
620,621,いろはちゃんねる Hoshimiya Iroha,,,個人,二次元,女,837.0,5.0,469.6,105.4,4.4,35.0,0.0,17.6,1927.6,4.495581597,106.7279043,77.0,931.0,1459.0,1338.0,0.72,0.0,62.71,0.0,0.11,7360.839195999999,106.7220324,9645.0
621,622,ちゃらんぽらん隊,,,個人,三次元,男,846.0,32.0,1098.15625,54.78125,0.3125,7.53125,0.1875,3.375,496.4375,2.739246192,90.45290433,4.0,647.0,107.0,189.0,0.2765957447,0.0,81.82978723,0.0585106383,0.02659574468,40794.83957,91.48383799,15917.0
622,623,きらりチャンネル,,,個人,三次元,男,865.0,4.0,238.5,137.75,1.25,47.5,0.0,5.25,1502.0,14.3404591,70.35225618,167.0,935.0,853.0,265.0,0.79,0.0,46.64,0.015,0.23,19264.33166,94.73192826,5994.0
623,624,ぐれなり,,,,,,818.0,113.0,169.98,0.64,0.12,1.38,0.0,3.04,42.02,15.24401313,3945.227858,617.0,96.0,3397.0,2169.0,0.8994974873999999,0.005025125628,66.7839196,0.0,0.01507537688,22509.85354,346.9293125,20209.0
624,625,八岐へびこちゃんねる,,,個人,二次元,女,818.0,12.0,9597.733333,49.53333333,0.4,1.266666667,0.8666666667,2.4,479.73333330000014,8.059355985,1952.559409,1671.0,1675.0,5794.0,4351.0,0.7286432161,0.0,47.41206029999999,0.02512562814,0.15075376880000002,5566.085859000002,117.0929352,7317.0
625,626,ぐんないちゃんねる,,,,,,810.0,74.0,1248.04,2.26,0.76,0.68,0.16,3.98,725.96,34.37603529,1850.42883,2126.0,4868.0,31616.0,89079.0,0.675,0.0,37.475,0.015,0.285,1561.326633,1922.394938,891164.0
626,627,カミノミカ,,,個人,二次元,女,838.0,23.0,3763.9,,,7.633333332999999,0.3666666667,1.1,419.0666667,4.140702027,121.3437261,189.0,1215.0,1670.0,3225.0,0.64,0.0,46.675,0.005,0.175,2548.502513,121.3371482,12748.0
